Transaction_ID,Account_ID,Transaction_Date,Transaction_Amount,Merchant_ID,Merchant_Category,Transaction_Type,Is_Fraud
765,324,2013-11-05 14:00:00,439.51407068500095,867,electronics,ATM,0
766,169,2016-04-19 01:00:00,508.4196361573564,993,supermarket,Online,0
767,468,2016-04-19 16:00:00,220.89415011635504,327,health,POS,0
768,396,2012-02-06 09:00:00,331.8573783106259,134,fashion,POS,0
769,339,2016-06-12 17:00:00,485.53920433304796,587,automotive,POS,0
770,74,2021-01-16 03:00:00,844.3920182791788,7,online shopping,ATM,0
771,415,2013-07-17 06:00:00,994.3267266460151,112,automotive,ATM,0
772,382,2014-04-17 07:00:00,471.5769839486481,38,electronics,Online,0
773,233,2012-11-01 23:00:00,487.214779094606,832,health,POS,0
774,395,2010-12-13 01:00:00,957.209446425295,164,online shopping,POS,0
775,127,2010-01-26 16:00:00,130.65396774986937,825,automotive,POS,0
776,279,2018-02-21 21:00:00,891.7831668280667,177,automotive,Online,0
777,122,2016-09-21 06:00:00,360.0668132376638,549,online shopping,Online,0
778,157,2011-09-26 03:00:00,789.1093571590337,227,health,ATM,0
779,53,2010-05-09 03:00:00,590.9771485399094,40,automotive,Online,0
780,494,2017-09-11 20:00:00,616.6283887472605,834,online shopping,ATM,0
781,418,2022-12-25 06:00:00,78.29106501479765,749,health,POS,0
782,426,2014-02-18 05:00:00,921.9698375471576,392,automotive,POS,0
783,317,2021-05-27 15:00:00,886.8509929291607,5,health,ATM,0
784,392,2010-06-13 01:00:00,563.4617660487643,290,supermarket,Online,0
785,175,2016-11-14 20:00:00,644.4715391608676,469,supermarket,POS,0
786,390,2022-02-08 02:00:00,559.0799016571127,118,automotive,ATM,0
787,301,2012-08-17 22:00:00,440.8565821751963,280,supermarket,POS,0
788,296,2010-11-13 13:00:00,427.17683103709425,697,health,Online,0
789,207,2016-06-23 14:00:00,32.091222331668504,101,supermarket,ATM,0
790,464,2015-05-03 00:00:00,221.64021671868394,980,automotive,Online,0
791,95,2011-10-19 04:00:00,794.9792205520927,483,health,ATM,0
792,390,2018-12-17 23:00:00,872.2716541713054,240,supermarket,ATM,0
793,469,2011-10-03 16:00:00,297.73336365892277,537,online shopping,POS,0
794,368,2022-11-10 14:00:00,804.8899368084601,180,electronics,Online,0
795,398,2016-02-08 01:00:00,256.5923127064582,55,online shopping,POS,0
796,326,2021-12-20 15:00:00,966.5447273946897,526,health,ATM,0
797,295,2020-09-08 20:00:00,383.58140517205754,843,online shopping,Online,0
798,412,2016-12-18 12:00:00,761.9803370523949,227,online shopping,POS,0
799,423,2022-02-17 12:00:00,437.3490117116583,43,online shopping,POS,0
800,366,2022-04-25 03:00:00,907.8893844639457,103,fashion,POS,0
801,450,2012-09-01 17:00:00,540.2066685398203,707,automotive,ATM,0
802,79,2010-03-18 13:00:00,717.79086762141,686,automotive,POS,0
803,91,2022-07-09 11:00:00,725.6258210792895,130,automotive,ATM,0
804,308,2020-09-30 04:00:00,807.8246032304859,931,fashion,Online,0
805,128,2022-10-24 20:00:00,244.88360161393652,11,supermarket,Online,0
806,460,2022-05-03 03:00:00,626.2119645796622,479,supermarket,Online,0
807,226,2013-03-05 10:00:00,144.56915874260358,624,online shopping,Online,0
808,216,2014-06-02 04:00:00,405.88975263241247,840,automotive,Online,0
809,465,2014-09-19 05:00:00,929.684661363249,186,health,POS,0
810,255,2018-07-14 14:00:00,305.1613847831364,640,online shopping,ATM,0
811,327,2015-06-17 03:00:00,343.22921245347425,511,fashion,ATM,0
812,162,2021-07-20 01:00:00,430.2045693047324,138,fashion,Online,0
813,297,2022-05-04 06:00:00,389.32928442534995,357,automotive,POS,0
814,75,2011-03-20 23:00:00,412.4332494855848,829,online shopping,Online,0
815,106,2021-01-18 17:00:00,69.37328914810436,491,automotive,POS,0
816,81,2019-07-21 04:00:00,904.819387111598,10,supermarket,Online,0
817,64,2020-06-07 08:00:00,917.6044241790394,132,supermarket,Online,0
818,269,2013-01-27 03:00:00,555.564481054701,387,health,POS,0
819,445,2022-07-24 00:00:00,966.7208420960071,506,health,POS,0
820,492,2022-07-01 11:00:00,197.7101168072093,622,fashion,Online,0
821,49,2010-11-22 00:00:00,299.12890055517295,787,fashion,POS,0
822,57,2015-05-11 05:00:00,33.290695849051865,69,supermarket,Online,0
823,463,2022-02-11 20:00:00,421.520243974938,311,fashion,Online,0
824,255,2018-12-22 02:00:00,832.6737530289798,892,fashion,POS,0
825,417,2018-12-11 16:00:00,712.2288550551186,477,fashion,POS,0
826,165,2021-09-02 12:00:00,586.5501027796031,634,supermarket,POS,0
827,492,2020-07-12 02:00:00,629.5742145321567,687,electronics,POS,0
828,446,2012-12-28 20:00:00,659.7817525208308,976,health,POS,0
829,226,2012-10-10 20:00:00,394.77830337389577,31,automotive,Online,0
830,464,2015-07-02 13:00:00,209.6422625695421,115,supermarket,Online,0
831,387,2013-02-02 02:00:00,935.6048160601798,650,automotive,Online,0
832,477,2017-01-22 08:00:00,664.3038063934393,365,fashion,POS,0
833,237,2021-10-15 16:00:00,502.0565314690897,113,electronics,POS,0
834,478,2015-03-18 03:00:00,596.8415976635179,463,supermarket,POS,0
835,103,2010-12-21 12:00:00,255.79255567622627,985,online shopping,Online,0
836,128,2017-06-25 17:00:00,603.6550622885937,452,automotive,ATM,0
837,390,2016-02-19 01:00:00,472.0835936749302,396,electronics,POS,0
838,45,2019-10-07 05:00:00,105.08656181767928,882,supermarket,Online,0
839,227,2012-08-12 05:00:00,409.6473735670929,401,supermarket,ATM,0
840,302,2020-09-02 13:00:00,416.0153992620801,282,supermarket,ATM,0
841,323,2014-11-10 14:00:00,877.1638868731236,621,online shopping,Online,0
842,339,2014-10-23 09:00:00,996.9174567320591,158,fashion,POS,0
843,349,2011-11-11 21:00:00,673.5661847782701,768,health,ATM,0
844,496,2019-02-04 12:00:00,679.1261722571958,151,automotive,POS,0
845,128,2016-11-24 20:00:00,231.0420290477032,463,electronics,Online,0
846,69,2015-01-28 15:00:00,420.50427463157394,385,automotive,ATM,0
847,371,2016-10-28 16:00:00,765.9078854469632,407,supermarket,ATM,0
848,273,2016-11-04 16:00:00,435.45923052919187,309,fashion,Online,0
849,227,2012-07-31 10:00:00,248.46844572613125,825,supermarket,Online,1
850,71,2011-07-09 01:00:00,298.661155081713,339,automotive,POS,0
851,88,2017-04-18 03:00:00,893.1193152974323,601,health,ATM,0
852,18,2015-04-21 23:00:00,465.30155891814985,558,electronics,Online,0
853,463,2015-04-15 06:00:00,240.9947941219196,59,online shopping,ATM,0
854,467,2019-06-01 15:00:00,615.5845793396868,55,fashion,Online,0
855,172,2017-10-13 20:00:00,726.574638618121,194,automotive,Online,0
856,245,2021-04-25 11:00:00,763.1326978915916,754,fashion,ATM,0
857,469,2011-04-03 14:00:00,635.6774344484052,923,automotive,POS,0
858,234,2011-05-18 08:00:00,33.85632765766855,86,online shopping,ATM,0
859,215,2010-05-22 09:00:00,308.274941935879,375,supermarket,POS,0
860,380,2022-02-18 04:00:00,111.9342346807457,151,health,ATM,0
861,383,2015-08-04 16:00:00,727.0507402593896,916,supermarket,Online,0
862,145,2012-03-07 16:00:00,386.5515084462695,345,supermarket,Online,1
863,441,2017-07-31 09:00:00,610.3683283553453,789,supermarket,ATM,0
864,108,2022-07-18 21:00:00,529.1170682331615,414,automotive,POS,0
865,297,2019-07-23 03:00:00,635.8346333461628,716,fashion,POS,0
866,102,2012-11-02 22:00:00,821.1920562102182,310,online shopping,ATM,0
867,462,2014-11-20 06:00:00,553.8946475635365,56,fashion,Online,0
868,385,2018-09-24 14:00:00,644.9170247400316,669,automotive,POS,0
869,165,2014-08-25 02:00:00,449.14921330896095,928,electronics,POS,0
870,458,2022-09-10 10:00:00,159.75596040519957,686,electronics,ATM,0
871,257,2020-02-12 23:00:00,237.154684346644,318,fashion,ATM,1
872,406,2019-07-13 11:00:00,976.7083080764683,813,health,Online,0
873,341,2010-07-03 09:00:00,527.5951920559038,822,electronics,POS,0
874,252,2017-02-25 11:00:00,862.4915194776506,482,online shopping,ATM,0
875,333,2011-12-16 00:00:00,710.221373684852,312,online shopping,POS,0
876,113,2022-04-26 07:00:00,564.756127710427,101,supermarket,ATM,0
877,437,2011-05-14 02:00:00,816.5299776978218,76,online shopping,Online,0
878,415,2020-03-12 15:00:00,889.12914746883,981,health,Online,0
879,467,2012-09-29 05:00:00,518.041399915519,189,electronics,Online,0
880,23,2012-10-31 08:00:00,41.67486524320496,50,automotive,Online,0
881,400,2017-06-24 09:00:00,677.6247064024902,912,fashion,POS,0
882,48,2015-12-27 05:00:00,531.8881550857518,12,supermarket,ATM,0
883,404,2011-09-08 08:00:00,31.862541701024206,97,health,POS,0
884,29,2019-04-30 15:00:00,59.33006118992934,684,fashion,ATM,0
885,335,2014-02-14 18:00:00,81.58471365630004,840,supermarket,POS,0
886,288,2021-03-05 01:00:00,516.1092300472291,844,fashion,Online,0
887,218,2010-12-13 18:00:00,693.0807677803936,468,fashion,Online,0
888,458,2020-11-23 13:00:00,121.4565900921647,867,online shopping,POS,0
889,435,2011-02-08 09:00:00,291.0133284104542,532,supermarket,ATM,0
890,406,2010-10-22 22:00:00,591.4234972510342,187,fashion,ATM,0
891,300,2018-04-04 03:00:00,350.39171344493536,122,online shopping,POS,0
892,101,2015-02-28 05:00:00,787.3577398993283,662,automotive,POS,0
893,125,2022-05-01 23:00:00,74.62285929230428,28,electronics,ATM,0
894,352,2013-03-03 05:00:00,674.6867612541173,145,health,POS,0
895,211,2019-08-14 14:00:00,586.800492015534,866,automotive,POS,0
896,463,2018-10-10 09:00:00,172.96473432230007,583,electronics,ATM,0
897,255,2010-07-01 15:00:00,183.52506252389477,501,supermarket,Online,0
898,300,2013-07-19 07:00:00,875.2931597008811,83,online shopping,ATM,0
899,78,2020-05-17 06:00:00,237.52016658289455,74,online shopping,POS,0
900,53,2011-11-08 08:00:00,693.7362011569878,45,supermarket,Online,0
901,306,2016-04-15 20:00:00,17.764801316632273,430,fashion,Online,0
902,20,2011-12-18 08:00:00,613.7771729714577,876,online shopping,ATM,0
903,148,2017-07-02 18:00:00,4.430424170785208,813,health,ATM,0
904,368,2020-05-30 19:00:00,722.7725184122426,400,online shopping,ATM,0
905,180,2012-06-27 12:00:00,303.84787175368353,373,automotive,POS,0
906,119,2022-02-07 14:00:00,4.825806637910435,67,electronics,POS,0
907,249,2014-07-16 19:00:00,436.77976261881304,575,automotive,ATM,0
908,410,2010-04-02 13:00:00,88.44512598611709,376,automotive,Online,0
909,0,2010-11-01 11:00:00,699.5116358410755,473,supermarket,ATM,0
910,438,2017-10-07 12:00:00,422.5289924503035,453,automotive,ATM,0
911,288,2010-12-17 14:00:00,614.3661812052306,77,fashion,ATM,0
912,0,2011-11-05 14:00:00,168.21147046177543,435,health,POS,0
913,244,2010-06-16 02:00:00,256.76567447479414,89,supermarket,ATM,0
914,9,2022-05-26 00:00:00,930.2644799615614,5,online shopping,POS,0
915,356,2013-01-16 03:00:00,918.2991209510351,884,automotive,ATM,0
916,24,2014-11-03 20:00:00,399.61446219930474,761,online shopping,POS,0
917,457,2012-01-28 16:00:00,846.3679252220488,237,online shopping,POS,0
918,119,2016-09-24 06:00:00,870.5018801957847,383,electronics,Online,0
919,245,2015-10-11 14:00:00,194.62951604366296,676,online shopping,Online,0
920,493,2010-12-25 10:00:00,818.7971270021828,532,health,POS,0
921,458,2010-07-04 11:00:00,950.1534306870685,328,health,ATM,0
922,56,2021-01-11 09:00:00,42.2233238037012,870,online shopping,Online,0
923,14,2013-07-29 00:00:00,491.854035579535,651,fashion,Online,0
924,268,2020-12-06 11:00:00,980.0530753020932,397,supermarket,POS,0
925,228,2022-06-15 12:00:00,220.65117461054285,428,online shopping,Online,0
926,112,2017-08-18 23:00:00,204.3021069588523,844,automotive,ATM,0
927,376,2014-11-21 19:00:00,471.7636440811177,866,online shopping,POS,0
928,444,2011-05-01 17:00:00,188.28623103229447,658,electronics,Online,0
929,330,2017-04-19 08:00:00,374.27064544216404,897,online shopping,POS,0
930,182,2010-08-10 13:00:00,450.0448290199299,397,fashion,ATM,0
931,457,2019-08-15 09:00:00,544.1590494228768,23,supermarket,Online,0
932,259,2011-12-08 21:00:00,738.095073985074,31,online shopping,Online,0
933,316,2019-01-14 07:00:00,46.46592101452218,314,health,Online,0
934,51,2021-03-18 15:00:00,404.5687058938379,396,supermarket,POS,0
935,488,2022-07-16 00:00:00,34.75769449570021,122,supermarket,Online,0
936,40,2019-02-11 02:00:00,406.4900688977531,24,online shopping,Online,0
937,239,2015-11-07 11:00:00,376.4837162370058,278,electronics,Online,0
938,50,2010-11-10 23:00:00,25.341922656044847,191,automotive,ATM,0
939,275,2014-06-08 23:00:00,57.1008656733395,757,online shopping,POS,0
940,373,2011-03-19 02:00:00,167.9985239319558,251,health,Online,0
941,219,2019-11-24 03:00:00,205.0149665699974,645,fashion,ATM,0
942,461,2013-05-26 07:00:00,907.2776156622359,710,supermarket,POS,0
943,480,2013-04-26 04:00:00,820.8426124656015,597,fashion,Online,0
944,350,2022-09-20 06:00:00,966.9862595413131,379,health,POS,0
945,482,2020-03-20 22:00:00,735.8082557102902,215,automotive,POS,0
946,410,2015-04-19 23:00:00,206.1552272811108,992,electronics,Online,0
947,48,2012-10-26 10:00:00,193.38013331682313,244,electronics,Online,0
948,418,2021-02-15 20:00:00,52.28800940768919,695,supermarket,Online,0
949,297,2011-08-03 09:00:00,167.91977390071443,688,automotive,ATM,0
950,229,2018-01-23 22:00:00,538.4865363771169,628,supermarket,ATM,0
951,287,2013-10-05 14:00:00,690.9257453633571,235,fashion,ATM,0
952,139,2011-12-22 16:00:00,693.5220357677314,428,automotive,Online,0
953,225,2016-10-08 11:00:00,327.6224512415199,879,online shopping,Online,0
954,495,2010-05-24 13:00:00,729.805180903766,666,fashion,ATM,0
955,279,2019-03-11 07:00:00,131.72163884549659,705,fashion,Online,0
956,341,2014-05-05 19:00:00,649.5414906942641,850,automotive,POS,0
957,86,2022-09-27 02:00:00,437.2530326439269,283,electronics,POS,0
958,29,2020-02-24 07:00:00,347.18942848682656,566,supermarket,ATM,0
959,362,2013-07-30 11:00:00,414.04125141681016,687,fashion,Online,0
960,5,2018-09-13 01:00:00,543.3151441458552,797,supermarket,POS,0
961,372,2022-12-19 15:00:00,254.35123632549795,303,online shopping,POS,0
962,358,2019-01-11 11:00:00,817.4593816684395,922,fashion,POS,0
963,10,2013-09-29 10:00:00,386.1599226448429,111,automotive,Online,0
964,136,2017-08-31 10:00:00,106.2264800903392,758,electronics,Online,0
965,369,2020-11-08 06:00:00,699.9330157398358,950,electronics,ATM,0
966,86,2010-07-15 21:00:00,899.9983700593175,189,supermarket,POS,0
967,288,2012-05-19 08:00:00,764.5145497093054,389,fashion,ATM,0
968,51,2020-04-11 17:00:00,422.40558436822874,607,online shopping,ATM,0
969,64,2015-05-19 04:00:00,605.7960934059743,351,electronics,Online,0
970,489,2017-11-28 20:00:00,464.2592298188859,719,online shopping,POS,0
971,402,2019-05-28 00:00:00,22.97152942943681,86,health,Online,0
972,57,2021-11-05 13:00:00,680.210012600118,321,supermarket,ATM,0
973,267,2022-02-12 22:00:00,628.2901426934363,139,fashion,ATM,0
974,94,2017-08-12 23:00:00,575.3130944612669,787,electronics,Online,0
975,305,2020-03-03 08:00:00,429.6696664449411,229,fashion,ATM,0
976,270,2016-10-04 02:00:00,496.8226079930228,546,automotive,POS,0
977,497,2016-05-23 08:00:00,71.42610348751133,528,supermarket,ATM,0
978,473,2014-12-07 15:00:00,896.8845130189948,904,automotive,POS,0
979,421,2012-12-24 02:00:00,296.732639842928,316,electronics,POS,0
980,429,2012-05-15 20:00:00,421.4905594111672,595,supermarket,ATM,0
981,157,2016-04-16 21:00:00,358.42333162058594,802,electronics,Online,0
982,103,2013-08-11 02:00:00,275.5252098314194,235,fashion,ATM,0
983,416,2015-02-15 00:00:00,766.0486169988108,599,health,Online,0
984,91,2020-12-22 13:00:00,945.7385140658814,904,electronics,Online,0
985,62,2016-07-11 19:00:00,197.93837984395114,480,fashion,POS,0
986,62,2022-04-07 21:00:00,591.6905232052644,873,automotive,POS,0
987,325,2013-03-06 13:00:00,510.3168115712372,170,online shopping,ATM,0
988,407,2015-10-10 05:00:00,158.76276931588694,3,fashion,Online,0
989,475,2013-11-02 14:00:00,795.3182432669413,443,electronics,POS,0
990,112,2019-04-28 13:00:00,559.3757245831703,764,fashion,Online,0
991,479,2020-03-18 07:00:00,88.77354001403481,834,automotive,Online,0
992,152,2022-12-23 02:00:00,902.7395451748063,36,fashion,ATM,0
993,481,2016-05-24 23:00:00,445.70982557049234,312,online shopping,POS,0
994,130,2014-01-16 02:00:00,161.64949214776624,858,supermarket,POS,0
995,247,2022-11-30 19:00:00,517.1461123382375,98,fashion,POS,0
996,110,2020-04-02 11:00:00,774.5635854463802,337,fashion,Online,0
997,209,2022-06-11 18:00:00,987.9550576288051,71,online shopping,POS,0
998,102,2022-09-19 00:00:00,898.5557302910894,39,online shopping,ATM,0
999,332,2020-05-18 04:00:00,328.1838202378153,796,health,Online,0
1000,350,2016-07-25 02:00:00,336.2839511458401,770,online shopping,POS,0
1001,99,2017-12-14 14:00:00,317.4301661448367,486,supermarket,ATM,0
1002,368,2019-02-16 04:00:00,171.71080445533028,595,electronics,ATM,0
1003,256,2014-04-12 23:00:00,773.0779877714926,806,electronics,ATM,0
1004,86,2011-10-04 03:00:00,915.7738296518934,228,fashion,ATM,0
1005,429,2011-07-21 14:00:00,349.66776965290927,963,fashion,Online,0
1006,386,2017-01-12 10:00:00,327.281587683249,170,fashion,POS,0
1007,304,2014-12-29 16:00:00,612.2074181909683,436,automotive,ATM,0
1008,50,2018-09-26 11:00:00,182.73108162398256,397,online shopping,ATM,0
1009,177,2017-04-12 20:00:00,2.762641522040865,141,fashion,ATM,0
1010,240,2012-03-25 10:00:00,709.5487443928969,703,supermarket,ATM,0
1011,386,2011-05-05 09:00:00,205.30542400530584,717,online shopping,POS,0
1012,123,2010-10-29 06:00:00,28.534704395605015,533,automotive,ATM,0
1013,289,2016-04-08 19:00:00,575.1660131213351,841,automotive,ATM,0
1014,442,2022-11-28 04:00:00,91.52174602970253,591,automotive,POS,0
1015,243,2012-11-17 05:00:00,434.4274872887983,631,fashion,ATM,0
1016,498,2022-06-04 09:00:00,395.0507669178372,971,supermarket,Online,0
1017,284,2014-08-16 09:00:00,619.559638518442,170,electronics,Online,0
1018,174,2014-01-23 14:00:00,481.0014855521384,297,electronics,ATM,0
1019,227,2011-05-17 06:00:00,737.7241562674008,672,health,POS,0
1020,329,2019-06-13 19:00:00,433.1229721679558,758,supermarket,ATM,0
1021,244,2020-03-31 15:00:00,43.628334341802685,469,online shopping,Online,0
1022,449,2019-03-23 11:00:00,101.39279867227557,613,fashion,Online,0
1023,491,2019-07-17 11:00:00,819.8169158283571,194,electronics,Online,0
1024,415,2012-02-04 03:00:00,910.3597335293052,310,supermarket,Online,0
1025,312,2019-12-06 20:00:00,329.75855153882196,890,online shopping,POS,0
1026,51,2017-09-23 07:00:00,629.9046563597864,202,supermarket,ATM,0
1027,110,2010-06-27 06:00:00,284.6195264562079,886,fashion,POS,0
1028,417,2012-12-23 03:00:00,130.2254209665713,359,supermarket,ATM,0
1029,13,2015-01-02 23:00:00,901.0401333642677,474,online shopping,POS,0
1030,197,2012-04-25 23:00:00,320.0459240041423,784,health,POS,0
1031,118,2020-10-04 23:00:00,515.9785250214763,146,online shopping,ATM,0
1032,488,2019-02-21 18:00:00,867.4430147832458,868,automotive,POS,0
1033,108,2010-08-30 19:00:00,183.8022215789422,424,online shopping,Online,0
1034,491,2021-09-26 22:00:00,852.1265116121742,663,electronics,ATM,0
1035,116,2018-02-28 18:00:00,199.37963225704746,729,fashion,Online,0
1036,481,2018-10-02 03:00:00,458.5866932989493,640,supermarket,Online,0
1037,497,2022-12-17 23:00:00,999.838866122739,971,supermarket,ATM,0
1038,158,2014-09-07 16:00:00,631.0814069960899,173,health,ATM,0
1039,360,2013-05-01 11:00:00,912.3452565095657,870,automotive,POS,0
1040,367,2012-10-17 09:00:00,263.43602727659464,57,health,Online,0
1041,222,2014-01-04 14:00:00,731.8266060246153,553,electronics,ATM,0
1042,231,2022-05-13 16:00:00,755.0720381646709,74,online shopping,Online,0
1043,309,2016-07-18 05:00:00,587.233213833304,16,online shopping,ATM,0
1044,58,2014-06-13 12:00:00,676.7535376895137,209,automotive,POS,0
1045,181,2022-08-22 12:00:00,311.3058012594194,998,online shopping,Online,0
1046,464,2012-03-03 21:00:00,456.63398467436923,877,supermarket,POS,0
1047,89,2018-03-01 18:00:00,633.7203593683744,650,electronics,ATM,0
1048,352,2018-12-18 16:00:00,154.5365495343851,848,health,ATM,0
1049,218,2011-01-15 05:00:00,428.57661972888616,685,fashion,ATM,0
1050,339,2014-12-06 08:00:00,370.7645573267533,767,electronics,POS,0
1051,123,2015-11-22 17:00:00,531.7864181280189,192,online shopping,POS,0
1052,282,2018-10-20 23:00:00,338.25918850702095,733,health,Online,0
1053,350,2021-08-22 22:00:00,700.6543492774543,5,fashion,POS,0
1054,275,2018-05-11 11:00:00,23.539892021442576,804,health,Online,0
1055,213,2020-11-14 19:00:00,715.1826656128459,242,online shopping,Online,0
1056,387,2016-06-14 05:00:00,486.81785301812397,975,supermarket,Online,0
1057,442,2021-01-10 22:00:00,254.24796315643727,1,automotive,ATM,0
1058,58,2015-11-18 17:00:00,180.78341348755455,140,health,Online,0
1059,339,2011-06-07 17:00:00,856.2199646567238,536,electronics,POS,0
1060,408,2019-06-12 09:00:00,923.2732969207416,236,online shopping,ATM,0
1061,106,2022-03-30 09:00:00,446.98103838564487,470,electronics,Online,0
1062,394,2013-06-07 05:00:00,973.8884860565388,752,automotive,Online,0
1063,43,2017-09-12 04:00:00,908.0366195264189,531,automotive,ATM,0
1064,188,2022-02-25 01:00:00,222.30037547831483,456,automotive,POS,0
1065,393,2019-08-31 23:00:00,152.54261637946843,987,supermarket,POS,0
1066,52,2014-12-14 03:00:00,794.6833985963284,944,automotive,ATM,0
1067,217,2013-01-14 03:00:00,205.45013531605204,487,automotive,POS,0
1068,150,2016-02-13 18:00:00,670.0334897804684,774,health,ATM,0
1069,25,2015-11-18 09:00:00,192.92043192750873,697,automotive,Online,0
1070,97,2021-08-08 21:00:00,344.9438823471971,669,health,Online,0
1071,429,2021-07-23 07:00:00,776.1559679385625,742,fashion,ATM,0
1072,359,2013-01-18 01:00:00,565.9502643162041,389,electronics,Online,0
1073,282,2015-08-19 02:00:00,550.6654446655195,462,online shopping,POS,0
1074,1,2012-03-06 21:00:00,536.1581676571975,238,supermarket,Online,0
1075,234,2012-01-21 08:00:00,328.40522657089787,910,automotive,POS,0
1076,193,2011-06-27 02:00:00,376.4475923215675,318,fashion,ATM,0
1077,155,2018-04-14 12:00:00,763.6791436136002,447,online shopping,Online,0
1078,304,2015-08-24 23:00:00,809.1062179507246,376,electronics,POS,0
1079,490,2012-05-07 17:00:00,308.0949473839647,790,electronics,Online,0
1080,234,2022-03-19 22:00:00,816.3138079425619,876,health,Online,0
1081,415,2022-01-09 12:00:00,226.53933508131064,45,automotive,POS,0
1082,2,2013-08-27 04:00:00,404.72442198901905,370,health,ATM,0
1083,108,2014-06-23 22:00:00,900.0025764293251,855,online shopping,ATM,0
1084,258,2011-07-05 19:00:00,741.2718353698046,572,supermarket,ATM,0
1085,413,2011-12-23 02:00:00,81.24743928421074,656,automotive,Online,0
1086,327,2012-01-01 09:00:00,908.9017739095851,48,electronics,ATM,0
1087,305,2015-02-08 09:00:00,368.8765980322083,89,fashion,Online,0
1088,306,2021-03-23 07:00:00,203.82594059913794,189,fashion,ATM,0
1089,290,2019-01-23 08:00:00,603.6246884405865,467,electronics,POS,0
1090,260,2011-10-04 19:00:00,683.4538262702218,422,supermarket,POS,0
1091,461,2022-02-28 18:00:00,529.5121108802857,100,fashion,Online,0
1092,195,2012-01-19 01:00:00,879.8666575838332,582,supermarket,ATM,0
1093,254,2020-12-11 12:00:00,478.7553239583272,929,health,ATM,0
1094,243,2017-11-25 08:00:00,49.21116421994554,281,automotive,Online,0
1095,341,2012-02-22 15:00:00,532.6204302237965,260,automotive,ATM,0
1096,95,2015-08-30 09:00:00,111.65879904471032,801,online shopping,Online,0
1097,316,2013-11-23 03:00:00,918.9554236680017,700,supermarket,POS,0
1098,339,2015-06-01 15:00:00,843.1773277601732,152,fashion,POS,0
1099,204,2016-03-13 22:00:00,496.04954367927326,424,automotive,Online,0
1100,91,2017-08-15 04:00:00,830.28436340649,920,online shopping,POS,0
1101,102,2020-06-11 11:00:00,10.41422471580644,75,electronics,ATM,0
1102,73,2021-04-08 01:00:00,823.2733985146148,404,electronics,Online,0
1103,357,2021-12-29 07:00:00,621.9086780333148,259,automotive,POS,0
1104,227,2016-02-10 03:00:00,300.1117997080627,955,electronics,ATM,0
1105,158,2020-12-21 19:00:00,839.0484478419207,225,health,ATM,0
1106,360,2017-09-25 03:00:00,315.5694115920096,308,fashion,POS,0
1107,441,2014-03-20 18:00:00,635.7762078866593,379,fashion,Online,0
1108,190,2020-02-17 11:00:00,474.0725197288329,118,electronics,ATM,0
1109,258,2010-01-26 23:00:00,861.1065087171017,498,health,POS,0
1110,147,2018-12-20 03:00:00,167.95889676121746,469,fashion,ATM,0
1111,100,2022-03-19 22:00:00,329.8122464747021,899,fashion,POS,0
1112,335,2011-01-04 22:00:00,414.47945110450723,649,automotive,ATM,0
1113,247,2020-08-26 08:00:00,813.1509269169729,714,automotive,POS,0
1114,421,2010-07-19 19:00:00,834.2124393045381,779,electronics,Online,0
1115,60,2015-01-28 10:00:00,49.523266750361,956,fashion,ATM,0
1116,184,2017-06-14 14:00:00,571.8292296122854,778,online shopping,POS,0
1117,178,2021-01-18 00:00:00,238.68485423280939,911,automotive,ATM,0
1118,405,2012-04-27 03:00:00,468.0073634395238,298,fashion,ATM,0
1119,187,2020-02-12 23:00:00,336.1960866756135,532,supermarket,ATM,0
1120,128,2021-08-14 06:00:00,949.5496302620236,505,fashion,ATM,0
1121,462,2013-12-21 09:00:00,415.73518291837144,82,fashion,Online,0
1122,69,2017-01-07 06:00:00,335.7036988799552,318,fashion,POS,0
1123,238,2012-09-22 11:00:00,260.4973393418549,71,health,POS,0
1124,180,2021-08-10 11:00:00,743.8232430332777,653,fashion,ATM,0
1125,45,2018-12-22 12:00:00,416.0253015559182,921,online shopping,Online,0
1126,220,2022-12-30 04:00:00,907.0613368879837,148,supermarket,Online,0
1127,414,2016-09-12 13:00:00,841.457148537123,231,online shopping,ATM,0
1128,47,2015-10-08 15:00:00,816.6430582306305,405,fashion,Online,0
1129,412,2021-08-01 20:00:00,339.0631558820099,566,online shopping,POS,0
1130,308,2019-06-27 00:00:00,927.7780897829831,976,health,ATM,0
1131,31,2020-01-12 09:00:00,750.404472741248,609,health,Online,0
1132,255,2013-05-29 14:00:00,94.91849473748893,768,online shopping,ATM,0
1133,228,2013-12-03 21:00:00,738.7188152807206,84,fashion,Online,0
1134,419,2013-07-28 22:00:00,380.1767055353408,597,automotive,POS,0
1135,341,2011-02-15 11:00:00,783.4061140805446,543,supermarket,Online,0
1136,95,2011-06-16 20:00:00,520.4917918441903,196,electronics,ATM,0
1137,167,2017-02-27 11:00:00,516.1305559398289,852,supermarket,Online,0
1138,198,2012-06-13 15:00:00,624.6630195235115,420,automotive,Online,0
1139,49,2011-08-21 23:00:00,724.4167024838086,258,health,Online,0
1140,423,2021-08-27 16:00:00,449.7494419741347,488,electronics,ATM,0
1141,281,2013-08-24 11:00:00,670.568551064543,71,electronics,Online,0
1142,187,2015-10-27 18:00:00,189.09122455680327,768,online shopping,ATM,0
1143,150,2016-09-06 22:00:00,63.23708028931818,623,automotive,Online,0
